x,y,z,px,py,pz,phi,theta,charge
1.124651,-3.179887,20.000000,-2.522886,3.511836,-14.823394,2.193762,2.857760,1.000000
-2.490463,4.852570,20.000000,-0.541728,-0.840398,-1.059313,4.139814,2.385054,-1.000000
-3.641083,-4.310049,20.000000,0.006082,0.059550,-0.245526,1.469008,2.902456,1.000000
-1.484318,-2.739674,20.000000,0.901602,0.360860,-2.600312,0.380716,2.784165,1.000000
-1.545239,-1.649418,20.000000,-0.778059,-5.671997,-6.229523,4.576064,2.398363,1.000000
4.728660,-3.060918,20.000000,3.622503,-2.705235,-2.588130,5.641744,2.090711,-1.000000
3.783680,-4.163140,20.000000,0.079091,-0.096778,-0.194721,5.397554,2.570953,-1.000000
1.181199,2.072318,20.000000,-0.152265,-0.243920,-1.568619,4.154334,2.960295,-1.000000
-3.182270,0.204635,20.000000,2.537695,-5.251553,-10.051208,5.162529,2.615796,1.000000
3.603596,4.392016,20.000000,-2.629400,0.312652,-3.296506,3.023242,2.464872,1.000000
-3.781295,-1.429346,20.000000,1.865554,4.835543,-1.447636,1.202591,1.843164,-1.000000
0.313656,4.906855,20.000000,-0.113720,-0.082147,-0.162639,3.767168,2.429848,-1.000000
2.612218,3.822086,20.000000,-3.621255,-0.662226,-3.223806,3.322466,2.290036,-1.000000
-1.037735,1.547493,20.000000,-1.017437,0.058795,-0.628176,3.083870,2.123174,-1.000000
-2.383033,0.625450,20.000000,-1.964129,4.211267,-11.581407,2.007203,2.760028,1.000000
4.809111,-3.115992,20.000000,-0.371899,1.342435,-0.617839,1.841052,1.988258,1.000000
-3.985261,-2.430467,20.000000,-0.645931,-0.011275,-0.591992,3.159046,2.312574,1.000000
4.701208,-2.877488,20.000000,0.284462,0.076561,-0.436363,0.262912,2.547780,1.000000
2.495888,1.667595,20.000000,0.110665,0.045512,-0.343997,0.390179,2.806839,-1.000000
3.244755,-1.894308,20.000000,0.372471,1.001746,-2.469770,1.214815,2.733190,1.000000
-3.219097,0.009904,20.000000,-0.238751,-0.972262,-0.996832,4.471591,2.354035,1.000000
3.380453,-1.349023,20.000000,0.000844,0.020589,-0.160626,1.529846,3.014004,1.000000
-0.626369,4.230277,20.000000,0.045993,0.033086,-0.303676,0.623607,2.957144,-1.000000
0.505182,1.934117,20.000000,0.124190,-0.295903,-1.461705,5.109762,2.925478,1.000000
-3.810981,3.588457,20.000000,-0.206227,-0.353649,-0.715506,4.184458,2.621893,1.000000
0.153089,-1.494962,20.000000,0.055451,-0.924657,-1.247460,4.772287,2.502868,1.000000
4.370422,-2.975839,20.000000,-1.839238,-1.019981,-2.233237,3.647936,2.386189,-1.000000
3.738801,1.281575,20.000000,0.469861,2.342558,-4.095078,1.372847,2.613442,-1.000000
-0.017299,-4.726701,20.000000,1.715301,-0.204187,-1.215118,6.164704,2.183823,-1.000000
3.766903,-2.395942,20.000000,-3.691316,-3.896612,-6.147194,3.954040,2.423810,1.000000
-3.465705,-3.343644,20.000000,2.082999,8.590561,-9.232602,1.332912,2.377943,1.000000
0.670326,-1.716829,20.000000,0.557664,0.575076,-1.032555,0.800768,2.481779,-1.000000
2.382316,-3.027429,20.000000,0.513171,0.668852,-1.940315,0.916351,2.731717,-1.000000
-2.106326,4.555888,20.000000,-0.270957,-0.225731,-1.088661,3.836186,2.828317,1.000000
-3.386386,0.813809,20.000000,25.669614,-5.708191,-23.399773,6.064374,2.297969,-1.000000
3.347682,-3.678005,20.000000,0.027377,-0.292308,-1.199931,4.805774,2.901636,1.000000
-3.140963,-4.322502,20.000000,0.179142,-2.007475,-2.331159,4.801391,2.428700,1.000000
4.963764,4.769221,20.000000,0.430862,0.021136,-2.361439,0.049015,2.960908,1.000000
-4.966471,4.761492,20.000000,5.842256,0.044754,-4.346354,0.007660,2.210401,1.000000
1.876823,-3.321920,20.000000,-0.711310,-0.528130,-0.577204,3.780260,2.148238,-1.000000
-0.195027,-3.472693,20.000000,0.641731,-0.117527,-0.563646,6.102052,2.283335,1.000000
-0.569607,1.473825,20.000000,-0.920410,2.079248,-5.766220,1.987534,2.765974,1.000000
-4.405523,2.625630,20.000000,0.196792,-0.027738,-0.529842,6.143157,2.782745,1.000000
-3.589505,-1.371276,20.000000,0.653410,0.632608,-2.638900,0.769224,2.809701,1.000000
4.439372,4.683071,20.000000,-0.076831,-0.006143,-0.139730,3.221374,2.637515,-1.000000
-3.903280,0.657126,20.000000,-0.613402,0.494945,-0.889478,2.462668,2.416500,-1.000000
-4.439662,-2.058970,20.000000,0.301817,0.304068,-0.518565,0.789112,2.451090,1.000000
-3.153527,-2.026654,20.000000,-1.966908,0.315632,-1.067799,2.982478,2.062846,1.000000
3.634845,2.006065,20.000000,-1.860537,-0.305004,-4.986773,3.304081,2.780129,-1.000000
-2.475532,2.741734,20.000000,0.045540,0.086260,-0.104937,1.085046,2.392692,1.000000
3.253927,-4.158500,20.000000,0.105323,0.563000,-1.881011,1.385859,2.846013,1.000000
2.331811,3.671932,20.000000,0.705878,-0.881574,-1.591965,5.387558,2.524581,1.000000
0.260100,-2.194634,20.000000,-0.676306,2.139662,-4.200005,1.876940,2.650894,1.000000
-4.069443,0.691691,20.000000,0.486722,1.089887,-1.297279,1.150790,2.397781,-1.000000
-3.515108,-0.623484,20.000000,0.734288,-0.300599,-0.959738,5.894624,2.450770,1.000000
