x,y,z,px,py,pz,phi,theta,charge
-2.457023,2.993387,20.000000,0.352844,-1.926661,-2.495289,4.893520,2.476089,-1.000000
-2.132472,-4.273089,20.000000,-2.236823,-0.640733,-1.672674,3.420570,2.194081,-1.000000
4.179084,-0.186329,20.000000,-0.464543,0.100182,-1.547149,2.929188,2.843580,1.000000
4.088558,-3.250917,20.000000,-0.075378,-0.164044,-0.312615,4.281663,2.617887,1.000000
2.797903,2.813964,20.000000,-1.538449,1.746813,-2.776081,2.292855,2.443822,-1.000000
0.599922,1.794523,20.000000,-0.094155,-0.554039,-0.763679,4.544054,2.507184,-1.000000
0.136628,-0.747676,20.000000,0.342789,-2.925969,-2.063059,4.829012,2.181721,-1.000000
1.140573,-4.066790,20.000000,1.653412,-1.168694,-4.720756,5.667885,2.736420,1.000000
-0.150547,4.716089,20.000000,1.289406,2.274143,-3.759877,1.055006,2.534027,1.000000
-3.473390,2.016461,20.000000,0.749818,-1.434795,-1.733140,5.193949,2.390260,-1.000000
0.378225,3.232583,20.000000,1.901897,-6.161248,-10.022550,5.011796,2.569899,1.000000
-3.883003,-2.262165,20.000000,-0.137898,-1.948450,-2.059548,4.641734,2.382659,1.000000
-4.117321,4.181846,20.000000,-0.009556,0.066211,-0.113574,1.714133,2.609292,-1.000000
-0.864408,4.825357,20.000000,-4.932881,0.258883,-6.082083,3.089160,2.459476,-1.000000
-2.662319,4.831533,20.000000,-0.864760,5.851775,-11.130040,1.717512,2.653084,1.000000
-3.097950,-1.478774,20.000000,0.276220,0.463862,-1.006543,1.033709,2.649277,-1.000000
4.358726,-4.654864,20.000000,1.004091,0.729467,-0.881843,0.628288,2.188558,-1.000000
3.882316,1.269907,20.000000,0.097714,0.074727,-1.841088,0.652873,3.074876,1.000000
-4.639246,1.545875,20.000000,-2.634327,0.550868,-2.272088,2.935451,2.271932,-1.000000
3.185173,-3.281860,20.000000,0.192121,-0.202790,-0.428319,5.470778,2.563679,1.000000
-4.478825,4.672108,20.000000,0.036577,-0.208013,-0.423064,4.886449,2.678565,1.000000
3.777180,2.782276,20.000000,-0.105985,0.098451,-0.503444,2.393029,2.861796,1.000000
4.191806,-0.948358,20.000000,0.100663,-0.893757,-1.751772,4.824545,2.667261,1.000000
1.204487,-1.702567,20.000000,0.442466,0.490452,-2.387850,0.836789,2.871714,-1.000000
-2.342150,3.381206,20.000000,-0.620380,-1.306377,-4.349470,4.269034,2.820592,1.000000
-2.787142,2.892926,20.000000,-1.124475,-1.604798,-2.040677,4.101196,2.376473,-1.000000
3.524513,-4.314302,20.000000,0.245518,0.074592,-0.674256,0.294952,2.777950,1.000000
2.436676,-1.753575,20.000000,0.576452,-0.049833,-0.664102,6.196952,2.424887,1.000000
-3.186585,2.497002,20.000000,-8.541564,-2.151091,-8.291148,3.388300,2.325962,-1.000000
-0.023318,0.946805,20.000000,-3.704672,-8.292381,-14.203026,4.292236,2.572661,-1.000000
4.498363,-1.240218,20.000000,-12.718135,-2.555517,-8.046130,3.339887,2.125975,1.000000
-3.891988,-3.529426,20.000000,-1.223217,0.929906,-1.367647,2.491587,2.298102,1.000000
-2.468435,4.945467,20.000000,0.112389,-0.269790,-1.895717,5.107105,2.988627,1.000000
-4.763590,0.386690,20.000000,-0.582674,0.148775,-1.857814,2.891602,2.828541,1.000000
-0.717245,-0.838303,20.000000,-4.968262,0.934037,-4.776950,2.955761,2.327892,1.000000
4.120368,2.078378,20.000000,0.037692,-0.008869,-0.560648,6.052079,3.072636,1.000000
4.822959,-1.724230,20.000000,0.199011,-0.772408,-0.684552,4.964555,2.280048,1.000000
-3.914157,4.423798,20.000000,0.795978,0.399261,-6.477728,0.464926,3.004978,-1.000000
-2.783537,2.586250,20.000000,-0.574560,-0.552659,-1.562058,3.907564,2.669690,1.000000
0.370659,-4.274745,20.000000,-0.174168,-0.227122,-0.230897,4.058190,2.249626,1.000000
-1.377864,-3.944116,20.000000,-0.939967,-0.411432,-1.932862,3.554178,2.653568,-1.000000
4.776759,-2.622684,20.000000,-0.083179,0.104942,-0.944945,2.241020,3.000819,1.000000
3.676642,3.742363,20.000000,1.294615,-0.007757,-0.917695,6.277194,2.187432,-1.000000
-2.830681,-0.151863,20.000000,0.774674,-0.437841,-0.856419,5.768752,2.337055,-1.000000
-2.075361,-3.027891,20.000000,0.279005,-0.351997,-1.602490,5.382622,2.868315,1.000000
-0.433534,4.012639,20.000000,0.091434,0.339406,-0.786930,1.307650,2.721502,1.000000
-1.436452,4.707097,20.000000,81.366838,55.207078,-51.470591,0.596148,2.053034,1.000000
-3.549657,-0.672151,20.000000,-3.029539,-0.553318,-4.932381,3.322243,2.583443,-1.000000
-4.020922,3.033827,20.000000,-0.322847,0.012729,-0.356631,3.102185,2.405487,-1.000000
2.873573,-1.475028,20.000000,0.232929,-0.228531,-0.603163,5.507317,2.645679,-1.000000
-3.813360,0.827857,20.000000,0.412214,-0.435227,-0.815225,5.470638,2.507552,-1.000000
2.296725,-3.583940,20.000000,0.147969,0.183403,-0.830928,0.891923,2.865249,-1.000000
0.080952,-2.661400,20.000000,-0.475599,-0.760944,-1.043404,4.153781,2.431311,-1.000000
-1.199893,3.824625,20.000000,-0.629750,6.103481,-4.966421,1.673611,2.251246,1.000000
1.912780,3.145074,20.000000,1.157681,-0.272807,-0.862601,6.051758,2.198266,1.000000
-3.667005,-4.451805,20.000000,-2.204045,-3.933943,-12.505256,4.201700,2.795513,1.000000
3.169811,-3.184466,20.000000,1.588353,1.087679,-1.650735,0.600441,2.279624,-1.000000
2.507825,1.869997,20.000000,0.842976,-0.365956,-2.160639,5.873612,2.739443,1.000000
-1.230886,-1.123515,20.000000,0.004402,0.337222,-0.830417,1.557743,2.755819,-1.000000
4.278932,-1.075923,20.000000,-2.523946,-11.081100,-15.740676,4.488439,2.516248,-1.000000
4.989470,0.547080,20.000000,-1.493020,-2.495274,-4.977110,4.173192,2.612841,-1.000000
-4.858372,-3.671032,20.000000,0.335546,0.227346,-0.889978,0.595492,2.714243,1.000000
4.228428,0.059268,20.000000,2.587358,1.461884,-8.662524,0.514294,2.811111,-1.000000
3.046919,-0.056355,20.000000,-0.702011,3.729326,-4.486247,1.756860,2.439496,1.000000
1.613105,3.254636,20.000000,0.039565,-0.295416,-0.340952,4.845526,2.423226,-1.000000
3.004575,3.633764,20.000000,-1.579003,-0.569452,-3.862855,3.487715,2.731673,-1.000000
4.803082,-0.087648,20.000000,-0.187054,0.147987,-0.276542,2.472275,2.429892,1.000000
3.882732,-1.781461,20.000000,0.061993,0.286388,-0.486392,1.357619,2.599382,1.000000
-4.489136,-4.760414,20.000000,-6.313566,-3.269721,-6.922159,3.619448,2.342808,1.000000
-2.163236,2.737689,20.000000,-0.166156,-0.220189,-0.250693,4.065947,2.308462,-1.000000
3.608714,1.774700,20.000000,0.082258,-0.081658,-0.197462,5.501448,2.610798,-1.000000
2.240622,2.321977,20.000000,-0.150972,-0.209642,-0.615764,4.088274,2.744345,-1.000000
0.559463,-1.498196,20.000000,0.247831,-0.134861,-0.380396,5.784832,2.503410,-1.000000
-1.982802,0.033130,20.000000,1.144865,1.063161,-2.413585,0.748411,2.567099,-1.000000
2.399070,4.361275,20.000000,-0.503557,-0.225304,-2.205230,3.562302,2.896462,-1.000000
4.745580,2.837938,20.000000,-2.487596,-2.208322,-1.908956,3.867589,2.091791,-1.000000
-0.633950,0.313262,20.000000,-0.021233,0.058511,-0.340252,1.918913,2.960656,1.000000
4.852085,-0.186298,20.000000,0.061087,0.061855,-0.321987,0.791642,2.877886,1.000000
