x,y,z,px,py,pz,phi,theta,charge
-2.393251,3.135008,20.000000,1.169990,1.545660,-2.815689,0.922861,2.538641,-1.000000
-4.657782,1.545753,20.000000,-0.334250,-0.495933,-2.116809,4.119338,2.866242,1.000000
-1.144550,-4.113992,20.000000,5.194524,-1.664977,-6.797981,5.973006,2.465378,1.000000
1.023768,-0.610692,20.000000,-3.289895,4.792115,-4.903626,2.172420,2.271564,1.000000
-1.891549,0.318337,20.000000,-0.809765,0.603095,-0.560875,2.501442,2.077853,-1.000000
4.553083,2.207090,20.000000,-1.132269,1.123829,-1.872255,2.359935,2.435892,1.000000
3.427827,-2.544662,20.000000,-0.261986,-1.339154,-2.229847,4.519194,2.592438,1.000000
0.321069,-2.501866,20.000000,-1.190154,1.750429,-4.873802,2.167919,2.731868,1.000000
-4.691283,4.093571,20.000000,0.018270,0.006887,-0.121430,0.360491,2.982166,-1.000000
0.485873,2.585430,20.000000,0.004398,-0.270984,-0.232267,4.728618,2.279347,-1.000000
4.152198,-4.196018,20.000000,0.136271,0.442814,-0.970861,1.272254,2.696340,1.000000
1.013212,1.393655,20.000000,1.049258,-1.223961,-1.439735,5.421085,2.299761,1.000000
3.717707,0.554926,20.000000,-2.939132,-0.092069,-3.727049,3.172908,2.473606,-1.000000
1.942083,-2.806108,20.000000,-6.888764,-0.103713,-4.662810,3.156647,2.165778,1.000000
-3.405284,4.256109,20.000000,0.040697,-7.734373,-13.405844,4.717651,2.618295,-1.000000
-1.260489,-2.533110,20.000000,-0.036228,0.138627,-0.181909,1.826412,2.474419,-1.000000
0.936901,4.333554,20.000000,0.006041,0.833862,-0.663797,1.563552,2.243112,1.000000
1.260078,-2.395835,20.000000,0.480614,-0.924170,-4.738868,5.191947,2.925219,-1.000000
-1.855109,4.987623,20.000000,0.649392,0.591378,-2.495597,0.738676,2.803185,-1.000000
3.815435,-3.915488,20.000000,-0.174848,-0.590786,-1.289456,4.424643,2.695853,1.000000
0.393363,4.049859,20.000000,-0.062140,-0.067817,-0.836899,3.970647,3.032125,-1.000000
0.189415,-4.037186,20.000000,-0.362843,0.113195,-0.745672,2.839195,2.670193,1.000000
4.751001,2.976346,20.000000,-0.238685,7.651106,-2.395612,1.601982,1.874095,1.000000
-0.684385,4.045165,20.000000,0.672095,0.769812,-2.157877,0.853063,2.699306,-1.000000
-4.170606,-4.988762,20.000000,-0.269215,-0.012226,-0.245876,3.186974,2.310402,1.000000
3.676575,0.108477,20.000000,-0.029811,2.132225,-2.526891,1.584776,2.440653,1.000000
-1.121641,-3.504372,20.000000,-0.262854,0.531520,-1.507324,2.030061,2.766799,1.000000
2.027454,-4.634678,20.000000,0.034428,-0.252576,-0.777538,4.847863,2.824790,-1.000000
0.824565,-0.643601,20.000000,0.102556,0.225491,-0.168227,1.143949,2.167363,1.000000
-4.735075,-3.044147,20.000000,0.911477,-4.909557,-4.820833,4.895953,2.338608,-1.000000
2.992330,3.655480,20.000000,-3.522994,2.010492,-7.317582,2.623013,2.635437,1.000000
1.794525,-2.703733,20.000000,0.363339,0.074418,-0.805973,0.202022,2.710316,1.000000
2.310967,0.317971,20.000000,0.397865,-0.156775,-2.709994,5.907827,2.985083,1.000000
0.587945,-1.650027,20.000000,-0.343159,0.280221,-2.437870,2.456817,2.961823,-1.000000
3.885625,-2.873049,20.000000,-4.499336,-1.989418,-4.850873,3.557906,2.349167,1.000000
-4.029852,2.492323,20.000000,0.278244,1.036933,-1.319608,1.308638,2.458622,-1.000000
3.708978,-2.490325,20.000000,0.029655,0.013747,-0.103372,0.434067,2.835341,-1.000000
3.260298,0.649911,20.000000,-0.251881,0.912468,-2.457852,1.840133,2.773970,-1.000000
2.433314,-3.081276,20.000000,-0.587565,-2.459520,-4.993807,4.477890,2.672860,1.000000
-4.825266,0.142592,20.000000,0.055988,-0.159912,-0.500586,5.049166,2.815231,1.000000
-4.820035,-4.503303,20.000000,-0.797139,-2.659821,-2.977049,4.421211,2.391001,-1.000000
0.804917,4.293028,20.000000,-0.096714,0.238046,-0.263423,1.956706,2.368647,-1.000000
4.240946,-1.296317,20.000000,7.776141,-2.609761,-11.715963,5.959386,2.530797,-1.000000
-1.365218,1.721390,20.000000,-0.451676,-1.095042,-1.218622,4.321176,2.370377,-1.000000
-3.263076,2.144344,20.000000,1.042491,1.279960,-2.026215,0.887293,2.457945,1.000000
2.153301,0.281128,20.000000,-1.942257,0.252130,-4.974756,3.012501,2.766531,1.000000
-4.976193,0.062784,20.000000,-0.120970,0.278046,-1.785389,1.981167,2.973363,1.000000
-1.604030,4.903463,20.000000,0.069176,0.515461,-2.964039,1.437392,2.967897,-1.000000
-4.776968,-2.864955,20.000000,1.737873,0.449324,-3.897163,0.253008,2.709962,1.000000
-2.196370,4.386222,20.000000,-0.309012,1.169759,-1.086582,1.829064,2.302553,1.000000
-2.926959,-0.833072,20.000000,0.149662,0.340692,-1.750307,1.156885,2.932111,1.000000
3.418989,-0.384307,20.000000,0.270373,-0.650561,-1.055511,5.106271,2.553043,-1.000000
-3.703015,-2.521996,20.000000,2.472609,0.976098,-3.384914,0.375985,2.475856,1.000000
-0.141984,0.108588,20.000000,0.366394,0.396831,-1.321472,0.825257,2.753592,-1.000000
1.554981,2.007320,20.000000,0.349252,-0.790371,-2.766341,5.128473,2.838835,-1.000000
3.316375,-1.089770,20.000000,0.585299,-2.120004,-2.263034,4.981763,2.370473,1.000000
-2.549498,-3.641162,20.000000,-2.212778,-0.718573,-5.785705,3.455587,2.759263,1.000000
2.227751,2.608091,20.000000,0.292156,0.161191,-0.631582,0.504170,2.655552,1.000000
-0.701816,-0.964801,20.000000,-0.342425,0.036830,-0.326175,3.034448,2.329023,1.000000
-0.918266,-2.731311,20.000000,0.249200,-0.553601,-0.917760,5.135363,2.557171,1.000000
4.129828,1.781179,20.000000,-1.893781,2.184316,-4.345976,2.285072,2.554604,1.000000
