x,y,z,px,py,pz,phi,theta,charge
-4.422599,-4.143485,20.000000,0.260700,0.331614,-0.751263,0.904554,2.629977,1.000000
-4.715700,4.550395,20.000000,-0.013962,0.213363,-0.452951,1.636143,2.700547,1.000000
4.351528,-4.483539,20.000000,0.218730,0.154953,-1.664830,0.616357,2.981953,1.000000
-3.278735,-4.246726,20.000000,0.664870,-1.347080,-2.289285,5.170874,2.560873,1.000000
-0.207028,-2.164647,20.000000,-0.076421,0.476027,-0.532131,1.729977,2.405461,1.000000
-4.150531,-2.064884,20.000000,0.176540,2.501851,-2.376570,1.500349,2.329280,1.000000
3.803624,-0.574773,20.000000,0.041052,-0.276260,-0.906559,4.859910,2.842738,-1.000000
2.601799,2.148331,20.000000,-0.457394,-0.133114,-0.602188,3.424797,2.472323,1.000000
-2.039677,-1.251485,20.000000,0.033017,0.323835,-1.365129,1.469190,2.907514,-1.000000
-3.899288,4.634289,20.000000,1.928064,-0.382454,-7.875849,6.087366,2.897012,1.000000
3.782574,-3.207733,20.000000,0.095040,-0.056973,-0.075696,5.743162,2.170108,1.000000
-3.388154,-4.825068,20.000000,0.319439,0.017885,-0.445615,0.055929,2.518905,1.000000
-0.311772,-1.191113,20.000000,-0.267990,0.140986,-1.297262,2.657292,2.912274,1.000000
-0.396569,-3.500519,20.000000,-0.016943,-0.044814,-0.295390,4.350930,2.980802,1.000000
3.573198,-4.284619,20.000000,-0.906151,1.204423,-2.875826,2.215802,2.658849,1.000000
-1.621397,1.514496,20.000000,3.554050,-0.690451,-4.281651,6.091304,2.439668,-1.000000
3.696003,1.181811,20.000000,0.918479,-0.740467,-0.654532,5.604683,2.077308,1.000000
3.180464,3.091249,20.000000,0.094843,0.808961,-0.861167,1.454089,2.384036,1.000000
2.995458,4.660137,20.000000,0.287435,-0.510671,-1.812041,5.225050,2.828813,1.000000
-2.747022,-3.401618,20.000000,0.217816,-0.018272,-0.422531,6.199494,2.664190,-1.000000
-0.982276,-4.625708,20.000000,-0.176948,-2.769557,-4.454497,4.648585,2.584424,-1.000000
0.497189,-2.589155,20.000000,-0.119323,0.176592,-1.127169,2.165024,2.954718,-1.000000
-1.069563,3.257138,20.000000,1.446769,-4.417589,-4.356480,5.028882,2.323781,1.000000
0.983842,-1.128695,20.000000,-1.437810,0.472727,-3.718225,2.823943,2.755018,-1.000000
-1.541632,1.638935,20.000000,-1.392644,-6.066555,-1.876270,4.486738,1.863574,1.000000
0.682590,0.553294,20.000000,-1.435582,-0.580041,-1.253562,3.525582,2.251375,1.000000
-2.332148,-4.934012,20.000000,-1.546502,-0.064405,-2.702646,3.183214,2.621478,-1.000000
0.672296,-2.168988,20.000000,0.464102,-0.071103,-1.028831,6.131162,2.713462,1.000000
-4.199006,-3.851810,20.000000,1.195112,-0.034922,-0.950966,6.253973,2.242710,1.000000
-3.647886,2.924145,20.000000,3.056046,3.435029,-5.004104,0.843717,2.398495,-1.000000
-3.875995,-1.788466,20.000000,0.781404,0.218427,-1.100684,0.272574,2.506373,-1.000000
3.501347,0.510477,20.000000,0.051555,0.284628,-0.268577,1.391609,2.319135,1.000000
-2.732558,2.830399,20.000000,-0.912470,0.084815,-1.882381,3.048908,2.688535,1.000000
-0.016377,-0.764753,20.000000,0.122862,-1.976306,-3.264149,4.774476,2.596315,-1.000000
3.325365,3.142888,20.000000,0.463708,-0.524640,-3.263727,5.436215,2.930258,1.000000
-2.784181,3.620838,20.000000,1.349754,-0.158872,-2.247323,6.166020,2.597687,1.000000
2.874223,-3.625652,20.000000,0.432595,1.027218,-1.025944,1.172206,2.314804,-1.000000
1.043656,0.926580,20.000000,0.697752,0.161807,-1.401450,0.227869,2.669112,-1.000000
4.376679,-3.376294,20.000000,-0.376448,0.034723,-0.443019,3.049614,2.435162,-1.000000
-4.606361,-3.898602,20.000000,0.456494,-0.111129,-0.630271,6.044390,2.501020,1.000000
-4.058122,-0.048493,20.000000,-0.027762,-0.113284,-0.363618,4.472061,2.831196,1.000000
-2.045876,-4.103117,20.000000,-0.059061,0.752725,-0.947058,1.649099,2.468533,-1.000000
-4.261646,-0.738035,20.000000,-0.138940,0.355962,-0.641546,1.942933,2.604400,1.000000
4.698381,-4.483529,20.000000,-1.138368,0.553392,-2.864947,2.689104,2.725574,-1.000000
4.693244,-4.572635,20.000000,-0.724747,0.917017,-3.235577,2.239613,2.794935,1.000000
0.599879,-4.745659,20.000000,0.825418,2.012515,-3.701810,1.181577,2.610336,1.000000
-2.955331,0.257724,20.000000,-1.689073,-0.171662,-3.394390,3.242876,2.677809,1.000000
-1.627336,0.036473,20.000000,-9.949973,16.751250,-15.495134,2.106780,2.242662,-1.000000
-4.884363,1.407080,20.000000,0.992685,-3.140053,-4.425131,5.018583,2.501807,-1.000000
3.923842,-2.815544,20.000000,1.631400,-1.552722,-4.099815,5.522492,2.639255,-1.000000
-0.743626,-0.263414,20.000000,0.402995,-0.494257,-0.563234,5.396424,2.294247,-1.000000
4.132442,3.492203,20.000000,-0.015979,0.094732,-1.007958,1.737903,3.046568,-1.000000
2.011093,3.872050,20.000000,0.299155,-0.150116,-0.263492,5.818098,2.237704,-1.000000
2.309245,-1.375002,20.000000,-0.389929,-0.030862,-0.685325,3.220575,2.622959,-1.000000
-1.074424,-2.306835,20.000000,-2.703194,-4.907921,-2.060529,4.208946,1.923193,1.000000
-3.837625,-2.263338,20.000000,-0.357071,-0.040119,-0.997931,3.253478,2.795982,1.000000
-3.030914,3.894161,20.000000,-0.121137,0.181038,-0.189658,2.160497,2.287172,-1.000000
4.008426,-2.544502,20.000000,-0.095774,-1.762166,-1.681963,4.658092,2.332175,1.000000
2.102699,-1.088528,20.000000,9.786548,-11.802211,-43.779741,5.404691,2.804734,1.000000
-3.241701,0.087879,20.000000,0.539164,-0.041732,-0.350139,6.205938,2.145394,1.000000
4.677180,1.101609,20.000000,0.515462,0.231063,-1.056559,0.421409,2.650617,1.000000
2.297717,-4.230336,20.000000,-0.694265,-0.287600,-1.805483,3.534324,2.747183,-1.000000
3.581460,-0.173623,20.000000,0.160891,-0.739802,-1.678080,4.926533,2.717769,-1.000000
0.232916,-2.121836,20.000000,0.884782,-2.168411,-1.544436,5.099800,2.153792,-1.000000
-4.012500,-1.623439,20.000000,1.337803,-3.142311,-2.763961,5.114885,2.251184,-1.000000
-2.100707,1.086402,20.000000,0.117268,-0.255597,-1.104850,5.142538,2.892358,1.000000
4.100490,-0.274024,20.000000,-2.506079,-0.529843,-5.377424,3.349948,2.697052,1.000000
0.211086,-4.296884,20.000000,-0.610430,0.818830,-0.375079,2.211405,1.922752,-1.000000
3.506528,0.900645,20.000000,0.080251,-0.123417,-0.334793,5.288932,2.727324,-1.000000
1.510414,0.289283,20.000000,0.713532,0.849377,-2.084636,0.872098,2.652568,-1.000000
-2.619320,-3.078706,20.000000,-0.716023,1.238098,-1.313081,2.095126,2.313515,1.000000
3.909114,-0.583326,20.000000,0.052932,0.248815,-1.207902,1.361186,2.934027,1.000000
-1.697107,-2.409188,20.000000,-2.474747,-1.125959,-1.810098,3.568580,2.158170,1.000000
0.315527,-4.980506,20.000000,-1.256352,-0.015633,-1.518210,3.154035,2.450256,1.000000
-2.641512,2.109273,20.000000,-6.561124,5.369167,-3.691378,2.455774,1.981449,1.000000
-1.771903,-2.244948,20.000000,1.179514,-0.618352,-8.531380,5.800332,2.986740,1.000000
1.279479,-4.353656,20.000000,7.849437,-10.598452,-4.751623,5.349860,1.916601,-1.000000
3.968633,4.480065,20.000000,1.506971,-0.455534,-1.565729,5.989634,2.353460,1.000000
4.994287,-1.238455,20.000000,-0.540882,-0.234269,-0.383247,3.550324,2.147307,1.000000
-4.385577,-0.588546,20.000000,-4.723457,-4.008937,-5.991143,3.845349,2.339438,1.000000
1.163167,-3.612975,20.000000,-0.484027,0.415446,-1.060726,2.432292,2.600180,-1.000000
4.285957,-2.972322,20.000000,1.156124,2.674958,-2.880534,1.162841,2.350401,-1.000000
1.409218,-1.848647,20.000000,-1.447632,-1.372031,-3.070296,3.900185,2.565486,1.000000
-1.178890,2.395861,20.000000,1.463796,0.491366,-1.360675,0.323860,2.293143,-1.000000
-2.496492,-0.592594,20.000000,-0.487784,-0.581786,-0.518712,4.014652,2.170172,-1.000000
-3.896660,-3.477446,20.000000,-2.087235,-2.930489,-4.076176,4.093490,2.418448,1.000000
-1.762074,0.162948,20.000000,-0.465861,-0.249414,-0.322035,3.633144,2.118116,-1.000000
-4.970446,-3.110388,20.000000,0.061470,0.117444,-0.262428,1.088603,2.673856,1.000000
3.857823,-3.558503,20.000000,-0.254497,0.312165,-0.485467,2.254777,2.449042,-1.000000
-3.171970,0.813304,20.000000,-0.227878,0.070827,-0.414169,2.840247,2.618881,1.000000
4.408554,4.064873,20.000000,-0.007923,-0.003191,-0.073206,3.524503,3.025442,-1.000000
-1.058006,-0.028445,20.000000,-2.577409,4.086536,-8.441357,2.133490,2.621750,-1.000000
4.960300,-2.070718,20.000000,0.127548,-0.359050,-1.733030,5.053723,2.925172,1.000000
1.824700,2.455385,20.000000,-0.167051,-0.328319,-1.373535,4.241721,2.879564,-1.000000
3.520044,0.193586,20.000000,1.689132,-1.460351,-1.555322,5.570301,2.179204,1.000000
3.635257,-3.169488,20.000000,-0.151064,0.268408,-2.186712,2.083425,3.001663,1.000000
-2.428201,-3.904095,20.000000,-0.476847,-0.422650,-3.381793,3.866810,2.955357,-1.000000
-0.627962,-0.120090,20.000000,1.577017,0.339623,-1.616443,0.212118,2.357207,-1.000000
4.935108,3.409406,20.000000,0.806957,-0.140575,-0.811028,6.110713,2.351237,1.000000
3.336655,-4.367286,20.000000,1.152260,0.653015,-2.349223,0.515593,2.628234,-1.000000
0.258564,4.916088,20.000000,-1.276437,-0.562118,-2.223646,3.556418,2.581394,1.000000
4.489536,1.529213,20.000000,1.704945,-0.908227,-3.643244,5.793720,2.654053,1.000000
-1.122109,-2.110861,20.000000,0.682153,-0.713343,-2.569054,5.475440,2.774787,-1.000000
-3.448610,1.986449,20.000000,0.170642,2.965672,-3.839165,1.513321,2.483060,-1.000000
2.408542,3.897326,20.000000,0.351707,0.183045,-0.767999,0.479871,2.665020,1.000000
4.434957,3.335437,20.000000,-0.291482,0.813765,-2.130016,1.914748,2.756083,-1.000000
3.771737,3.852271,20.000000,-0.683580,1.741767,-2.927327,1.944789,2.572857,-1.000000
4.077103,3.206448,20.000000,0.668009,-2.124546,-1.975127,5.017026,2.296307,-1.000000
-3.243310,-4.791539,20.000000,-0.307453,-0.717749,-1.116158,4.307678,2.531158,-1.000000
1.459681,1.495304,20.000000,-0.538181,0.057060,-1.173134,3.035964,2.709360,-1.000000
4.676725,-1.263129,20.000000,2.014931,2.260933,-5.392160,0.842868,2.629851,-1.000000
-3.121326,3.468042,20.000000,2.218256,-1.880775,-7.479780,5.579934,2.770764,-1.000000
2.398353,-1.531602,20.000000,-0.489968,-0.212457,-0.526251,3.550738,2.348842,-1.000000
-2.221387,1.180815,20.000000,0.141787,-0.142218,-0.311434,5.496269,2.568861,-1.000000
-4.705586,-3.931716,20.000000,-0.178721,-0.855012,-1.084281,4.506329,2.463449,-1.000000
-2.049669,-4.851599,20.000000,-0.258506,-5.191543,-2.480503,4.662636,2.016043,-1.000000
3.051376,-2.755744,20.000000,0.368997,10.042967,-11.947852,1.534071,2.442268,-1.000000
2.657353,1.277103,20.000000,0.390972,0.657631,-2.162700,1.034420,2.801573,-1.000000
-0.205620,3.260297,20.000000,-1.727914,8.736933,-8.442669,1.766048,2.329485,1.000000
3.259593,-3.953623,20.000000,-2.499636,-2.117184,-3.261888,3.844341,2.354072,-1.000000
-0.852386,1.054949,20.000000,1.668774,-0.961209,-1.403756,5.760602,2.200668,1.000000
1.847690,3.044741,20.000000,2.369238,6.133418,-10.633438,1.202170,2.587795,1.000000
4.319090,1.010171,20.000000,-0.303203,-0.272791,-2.981365,3.874241,3.005635,-1.000000
-0.393272,4.173976,20.000000,0.433111,-0.069722,-0.505713,6.123575,2.427047,1.000000
-4.908157,-2.868136,20.000000,0.739514,-2.016898,-4.404623,5.063827,2.687822,-1.000000
0.809083,-1.363693,20.000000,-2.131257,-0.842489,-1.551490,3.518042,2.165915,1.000000
-1.924444,3.851419,20.000000,0.231097,-0.129639,-0.366227,5.771956,2.515250,1.000000
